"playerID","tmID","GP","minutes","points","oRebounds","dRebounds","rebounds","assists","steals","blocks","turnovers","PF","fgAttempted","fgMade","ftAttempted","ftMade","threeAttempted","threeMade","center","forward","guard","allstar","minutesPerGame","pointsPerGame","assistsPerGame","oReboundsPerGame","dReboundsPerGame","reboundsPerGame","stealsPerGame","blocksPerGame","turnoversPerGame","fgAttemptedPerGame","fgMadePerGame","ftAttemptedPerGame","ftMadePerGame","threeAttemptedPerGame","threeMadePerGame","GPRatio","healthy","lgPoints","lgAssists","lgRebounds","lgDRebounds","lgORebounds","tmPoints","tmAssists","tmRebounds","tmDRebounds","tmORebounds","ftPct","fgPct","threePct","efgPct","astTovRatio","dReboundPct","oReboundPct","totalGameScore","avgGameScore"
"Robert Covington","PHI",13,440,147,7,60,67,14,24,23,22,45,117,50,23,17,77,30,0,1,0,0,33.8461538461538,11.3076923076923,1.07692307692308,0.538461538461538,4.61538461538461,5.15384615384615,1.84615384615385,1.76923076923077,1.69230769230769,9,3.84615384615385,1.76923076923077,1.30769230769231,5.92307692307692,2.30769230769231,0.158536585365854,0,0.000470505393208079,0.000205284612451978,0.000525378939361861,0.000609186532916379,0.000241088341656621,0.0155637903652726,0.006343452650657,0.0171049272402349,0.0198347107438017,0.007847533632287,0.739130434782609,0.427350427350427,0.38961038961039,0.555555555555556,0.636363636363636,0.895522388059702,0.104477611940299,127.5,9.80769230769231
"Robert Covington","MIN",22,763,318,21,105,126,32,50,24,25,81,245,106,66,51,148,55,0,1,0,0,34.6818181818182,14.4545454545455,1.45454545454545,0.954545454545455,4.77272727272727,5.72727272727273,2.27272727272727,1.09090909090909,1.13636363636364,11.1363636363636,4.81818181818182,3,2.31818181818182,6.72727272727273,2.5,0.268292682926829,0,0.00101782799347054,0.000469221971318807,0.000988026065068574,0.00106607643260366,0.000723265024969864,0.0344790198417001,0.0158572844400396,0.0343043833378709,0.0381818181818182,0.0227518959913326,0.772727272727273,0.43265306122449,0.371621621621622,0.544897959183673,1.28,0.833333333333333,0.166666666666667,282.9,12.8590909090909
"Allen Crabbe","BRK",43,1133,413,16,132,148,46,23,13,46,102,373,137,56,41,259,98,0,0,1,0,26.3488372093023,9.6046511627907,1.06976744186047,0.372093023255814,3.06976744186047,3.44186046511628,0.534883720930233,0.302325581395349,1.06976744186047,8.67441860465116,3.18604651162791,1.30232558139535,0.953488372093023,6.02325581395349,2.27906976744186,0.524390243902439,0,0.00132189610472746,0.000674506583770785,0.00116053855262023,0.00134021037241603,0.000551059066643706,0.0448717948717949,0.0235414534288639,0.0387536004189578,0.0452209660842754,0.0177777777777778,0.732142857142857,0.367292225201072,0.378378378378378,0.498659517426273,1,0.891891891891892,0.108108108108108,268.2,6.23720930232558
"Torrey Craig","DEN",75,1503,430,89,174,263,72,37,46,44,175,362,160,70,49,188,61,0,1,0,0,20.04,5.73333333333333,0.96,1.18666666666667,2.32,3.50666666666667,0.493333333333333,0.613333333333333,0.586666666666667,4.82666666666667,2.13333333333333,0.933333333333333,0.653333333333333,2.50666666666667,0.813333333333333,0.914634146341463,1,0.00137630829305764,0.00105574943546732,0.00206230837391298,0.0017666409454575,0.00306526605820561,0.0473829201101928,0.0320712694877506,0.0691377497371188,0.0614406779661017,0.0915637860082305,0.7,0.441988950276243,0.324468085106383,0.526243093922652,1.63636363636364,0.661596958174905,0.338403041825095,376.7,5.02266666666667
"Jamal Crawford","PHO",64,1211,508,8,77,85,229,33,12,99,75,438,174,110,93,202,67,0,0,1,0,18.921875,7.9375,3.578125,0.125,1.203125,1.328125,0.515625,0.1875,1.546875,6.84375,2.71875,1.71875,1.453125,3.15625,1.046875,0.780487804878049,1,0.00162596421598438,0.00335786973225021,0.000666525520085943,0.000781789383909353,0.000275529533321853,0.0576290414066931,0.117015840572305,0.0256720024161885,0.0300429184549356,0.0106951871657754,0.845454545454545,0.397260273972603,0.331683168316832,0.473744292237443,2.31313131313131,0.905882352941176,0.0941176470588235,392.4,6.13125
"Mitch Creek","TOT",5,48,21,6,6,12,6,2,0,1,3,16,8,7,5,2,0,0,1,0,0,9.6,4.2,1.2,1.2,1.2,2.4,0.4,0,0.2,3.2,1.6,1.4,1,0.4,0,0.0609756097560976,0,6.72150561725827e-05,8.79791196222763e-05,9.40977204827213e-05,6.09186532916379e-05,0.00020664714999139,0.000540443163393983,0.000777705767984446,0.000730816077953715,0.000467326115741101,0.0016755096341804,0.714285714285714,0.5,0,0.5,6,0.5,0.5,22.2,4.44
"Mitch Creek","BRK",4,36,15,5,5,10,5,1,0,0,3,10,5,7,5,1,0,0,1,0,0,9,3.75,1.25,1.25,1.25,2.5,0.25,0,0,2.5,1.25,1.75,1.25,0.25,0,0.0487804878048781,0,4.80107544089876e-05,7.33159330185636e-05,7.84147670689344e-05,5.07655444096982e-05,0.000172205958326158,0.00162972620599739,0.00255885363357216,0.00261848651479445,0.00171291538198013,0.00555555555555556,0.714285714285714,0.5,0,0.5,0,0.5,0.5,17.5,4.375
"Mitch Creek","MIN",1,12,6,1,1,2,1,1,0,1,0,6,3,0,0,1,0,0,1,0,0,12,6,1,1,1,2,1,0,1,6,3,0,0,1,0,0.0121951219512195,0,1.9204301763595e-05,1.46631866037127e-05,1.56829534137869e-05,1.01531088819397e-05,3.44411916652316e-05,0.000650547544183021,0.000495540138751239,0.000544514021236047,0.000363636363636364,0.00108342361863489,NA,0.5,0,0.5,1,0.5,0.5,4.7,4.7
"Jae Crowder","UTA",80,2166,951,60,324,384,133,64,31,85,170,797,318,197,142,522,173,0,1,0,0,27.075,11.8875,1.6625,0.75,4.05,4.8,0.8,0.3875,1.0625,9.9625,3.975,2.4625,1.775,6.525,2.1625,0.975609756097561,1,0.00304388182952981,0.00195020381829379,0.00301112705544708,0.00328960727774845,0.0020664714999139,0.103809627769894,0.0623534927332396,0.101026045777427,0.108688359610869,0.0731707317073171,0.720812182741117,0.398996235884567,0.331417624521073,0.507528230865746,1.56470588235294,0.84375,0.15625,732.5,9.15625
"Dante Cunningham","SAS",64,928,194,48,140,188,50,27,13,22,71,158,75,18,14,65,30,0,1,0,0,14.5,3.03125,0.78125,0.75,2.1875,2.9375,0.421875,0.203125,0.34375,2.46875,1.171875,0.28125,0.21875,1.015625,0.46875,0.780487804878049,1,0.00062093909035624,0.000733159330185636,0.00147419762089597,0.00142143524347155,0.00165317719993112,0.0211882918304937,0.0248385494287134,0.0512680665394055,0.0481099656357388,0.0634081902245707,0.777777777777778,0.474683544303797,0.461538461538462,0.569620253164557,2.27272727272727,0.74468085106383,0.25531914893617,220.1,3.4390625
"Seth Curry","POR",74,1399,581,27,93,120,66,36,12,61,97,465,212,52,44,251,113,0,0,1,0,18.9054054054054,7.85135135135135,0.891891891891892,0.364864864864865,1.25675675675676,1.62162162162162,0.486486486486487,0.162162162162162,0.824324324324324,6.28378378378378,2.86486486486486,0.702702702702703,0.594594594594595,3.39189189189189,1.52702702702703,0.902439024390244,1,0.00185961655410812,0.000967770315845039,0.000940977204827213,0.000944239126020387,0.000929912174961254,0.0617953626887896,0.0349761526232114,0.0304955527318933,0.0313342318059299,0.0279214064115822,0.846153846153846,0.455913978494624,0.450199203187251,0.57741935483871,1.08196721311475,0.775,0.225,419.9,5.67432432432432
"Stephen Curry","GSW",69,2331,1881,45,324,369,361,92,25,192,166,1340,632,287,263,810,354,0,0,1,1,33.7826086956522,27.2608695652174,5.23188405797101,0.652173913043478,4.69565217391304,5.34782608695652,1.33333333333333,0.36231884057971,2.78260869565217,19.4202898550725,9.15942028985507,4.15942028985507,3.81159420289855,11.7391304347826,5.1304347826087,0.841463414634146,1,0.00602054860288705,0.00529341036394029,0.00289350490484368,0.00328960727774845,0.00154985362493542,0.194922279792746,0.149606299212598,0.0974386057565355,0.108361204013378,0.0564617314930991,0.916376306620209,0.471641791044776,0.437037037037037,0.603731343283582,1.88020833333333,0.878048780487805,0.121951219512195,1560.3,22.6130434782609
"Troy Daniels","PHO",51,760,318,13,60,73,26,26,5,27,79,275,113,23,18,194,74,0,0,1,0,14.9019607843137,6.23529411764706,0.509803921568627,0.254901960784314,1.17647058823529,1.43137254901961,0.509803921568627,0.0980392156862745,0.529411764705882,5.3921568627451,2.2156862745098,0.450980392156863,0.352941176470588,3.80392156862745,1.45098039215686,0.621951219512195,0,0.00101782799347054,0.000381242851696531,0.000572427799603221,0.000609186532916379,0.000447735491648011,0.0360748723766307,0.0132856412876852,0.0220477197221383,0.0234100663285213,0.017379679144385,0.782608695652174,0.410909090909091,0.381443298969072,0.545454545454545,0.962962962962963,0.821917808219178,0.178082191780822,214.5,4.20588235294118
"Anthony Davis","NOP",56,1850,1452,174,498,672,218,88,135,112,132,1026,530,433,344,145,48,1,0,0,1,33.0357142857143,25.9285714285714,3.89285714285714,3.10714285714286,8.89285714285714,12,1.57142857142857,2.41071428571429,2,18.3214285714286,9.46428571428571,7.73214285714286,6.14285714285714,2.58928571428571,0.857142857142857,0.682926829268293,0,0.00464744102679,0.00319657467960937,0.00526947234703239,0.00505624822320595,0.0059927673497503,0.153391083879146,0.0983754512635379,0.173285198555957,0.167733243516335,0.191419141914191,0.79445727482679,0.516569200779727,0.331034482758621,0.539961013645224,1.94642857142857,0.741071428571429,0.258928571428571,1370.9,24.4803571428571
"Deyonta Davis","ATL",9,118,36,10,26,36,5,3,5,3,12,22,15,10,6,1,0,1,0,0,0,13.1111111111111,4,0.555555555555556,1.11111111111111,2.88888888888889,4,0.333333333333333,0.555555555555556,0.333333333333333,2.44444444444444,1.66666666666667,1.11111111111111,0.666666666666667,0.111111111111111,0,0.109756097560976,0,0.00011522581058157,7.33159330185636e-05,0.000282293161448164,0.000263980830930431,0.000344411916652316,0.00387346675274371,0.00236071765816808,0.00952380952380952,0.00920353982300885,0.0104712041884817,0.6,0.681818181818182,0,0.681818181818182,1.66666666666667,0.722222222222222,0.277777777777778,42,4.66666666666667
"Ed Davis","BRK",81,1446,472,216,478,694,61,35,33,64,226,302,186,162,100,2,0,1,0,0,0,17.8518518518519,5.82716049382716,0.753086419753086,2.66666666666667,5.90123456790123,8.5679012345679,0.432098765432099,0.407407407407407,0.790123456790123,3.7283950617284,2.2962962962963,2,1.23456790123457,0.0246913580246914,0,0.98780487804878,1,0.00151073840540281,0.000894454382826476,0.00544198483458405,0.00485318604556715,0.00743929739969003,0.0512820512820513,0.0312180143295803,0.181722964126735,0.1637547105173,0.24,0.617283950617284,0.615894039735099,0,0.615894039735099,0.953125,0.688760806916426,0.311239193083574,551.2,6.80493827160494
"Tyler Davis","OKC",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0121951219512195,0,0,0,7.84147670689344e-06,0,3.44411916652316e-05,0,0,0.000253678335870117,0,0.000969932104752667,NA,0,0,0,0,0,1,0,0
"Dewayne Dedmon","ATL",64,1609,693,105,375,480,90,69,71,84,214,526,259,113,92,217,83,1,0,0,0,25.140625,10.828125,1.40625,1.640625,5.859375,7.5,1.078125,1.109375,1.3125,8.21875,4.046875,1.765625,1.4375,3.390625,1.296875,0.780487804878049,1,0.00221809685369523,0.00131968679433414,0.00376390881930885,0.00380741583072737,0.00361632512484932,0.0745642349903163,0.0424929178470255,0.126984126984127,0.132743362831858,0.109947643979058,0.814159292035398,0.492395437262357,0.382488479262673,0.571292775665399,1.07142857142857,0.78125,0.21875,651.3,10.1765625
"Sam Dekker","TOT",47,788,287,53,95,148,46,38,7,24,47,256,120,46,28,62,19,0,1,0,0,16.7659574468085,6.1063829787234,0.978723404255319,1.12765957446809,2.02127659574468,3.14893617021277,0.808510638297872,0.148936170212766,0.51063829787234,5.4468085106383,2.5531914893617,0.978723404255319,0.595744680851064,1.31914893617021,0.404255319148936,0.573170731707317,0,0.000918605767691963,0.000674506583770785,0.00116053855262023,0.000964545343784267,0.00182538315825728,0.00738605656638444,0.00596241088788075,0.00901339829476248,0.00739933016590077,0.0148003351019268,0.608695652173913,0.46875,0.306451612903226,0.505859375,1.91666666666667,0.641891891891892,0.358108108108108,254.1,5.4063829787234
"Sam Dekker","CLE",9,169,57,9,24,33,9,11,0,5,13,48,22,10,8,13,5,0,1,0,0,18.7777777777778,6.33333333333333,1,1,2.66666666666667,3.66666666666667,1.22222222222222,0,0.555555555555556,5.33333333333333,2.44444444444444,1.11111111111111,0.888888888888889,1.44444444444444,0.555555555555556,0.109756097560976,0,0.000182440866754153,0.000131968679433414,0.000258768731327484,0.000243674613166552,0.000309970724987085,0.00665343760943154,0.00530035335689046,0.00943396226415094,0.00916380297823597,0.0102389078498294,0.8,0.458333333333333,0.384615384615385,0.510416666666667,1.8,0.727272727272727,0.272727272727273,54,6
"Sam Dekker","WAS",38,619,230,44,71,115,37,27,7,19,34,208,98,36,20,49,14,0,1,0,0,16.2894736842105,6.05263157894737,0.973684210526316,1.15789473684211,1.86842105263158,3.02631578947368,0.710526315789474,0.184210526315789,0.5,5.47368421052632,2.57894736842105,0.947368421052632,0.526315789473684,1.28947368421053,0.368421052631579,0.463414634146341,0,0.00073616490093781,0.000542537904337371,0.000901769821292746,0.000720870730617715,0.00151541243327019,0.0245989304812834,0.0171773444753946,0.033112582781457,0.0265024262784621,0.0554156171284635,0.555555555555556,0.471153846153846,0.285714285714286,0.504807692307692,1.94736842105263,0.617391304347826,0.382608695652174,200.1,5.26578947368421
"Angel Delgado","LAC",2,15,3,2,2,4,0,1,0,0,2,5,1,2,1,0,0,1,0,0,0,7.5,1.5,0,1,1,2,0.5,0,0,2.5,0.5,1,0.5,0,0,0.024390243902439,0,9.60215088179752e-06,0,3.13659068275738e-05,2.03062177638793e-05,6.88823833304632e-05,0.000317729294640966,0,0.00107181136120043,0.000681198910081744,0.00251256281407035,0.5,0.2,0,0.2,0,0.5,0.5,1.7,0.85
"Matthew Dellavedova","TOT",48,812,282,6,71,77,181,14,2,68,75,242,98,52,42,130,44,0,0,1,0,16.9166666666667,5.875,3.77083333333333,0.125,1.47916666666667,1.60416666666667,0.291666666666667,0.0416666666666667,1.41666666666667,5.04166666666667,2.04166666666667,1.08333333333333,0.875,2.70833333333333,0.916666666666667,0.585365853658537,0,0.000902602182888967,0.002654036775272,0.000603793706430795,0.000720870730617715,0.00020664714999139,0.0072573796227192,0.0234607906675308,0.00468940316686967,0.00553002570293637,0.0016755096341804,0.807692307692308,0.40495867768595,0.338461538461538,0.495867768595041,2.66176470588235,0.922077922077922,0.0779220779220779,235,4.89583333333333
"Matthew Dellavedova","MIL",12,97,20,0,10,10,29,2,0,11,9,19,6,4,4,11,4,0,0,1,0,8.08333333333333,1.66666666666667,2.41666666666667,0,0.833333333333333,0.833333333333333,0.166666666666667,0,0.916666666666667,1.58333333333333,0.5,0.333333333333333,0.333333333333333,0.916666666666667,0.333333333333333,0.146341463414634,0,6.40143392119835e-05,0.000425232411507669,7.84147670689344e-05,0.000101531088819396,0,0.00206483584555028,0.0135767790262172,0.00245218244237371,0.00301568154402895,0,1,0.315789473684211,0.363636363636364,0.421052631578947,2.63636363636364,1,0,21.4,1.78333333333333
"Matthew Dellavedova","CLE",36,715,262,6,61,67,152,12,2,57,66,223,92,48,38,119,40,0,0,1,0,19.8611111111111,7.27777777777778,4.22222222222222,0.166666666666667,1.69444444444444,1.86111111111111,0.333333333333333,0.0555555555555556,1.58333333333333,6.19444444444444,2.55555555555556,1.33333333333333,1.05555555555556,3.30555555555556,1.11111111111111,0.439024390243902,0,0.000838587843676984,0.00222880436376433,0.000525378939361861,0.000619339641798319,0.00020664714999139,0.0305824676082643,0.0895170789163722,0.0191538021726701,0.0232913325696831,0.0068259385665529,0.791666666666667,0.412556053811659,0.336134453781513,0.502242152466368,2.66666666666667,0.91044776119403,0.0895522388059701,213.6,5.93333333333333
"Luol Deng","MIN",22,392,157,20,53,73,18,15,8,14,24,118,59,35,25,44,14,0,1,0,0,17.8181818181818,7.13636363636364,0.818181818181818,0.909090909090909,2.40909090909091,3.31818181818182,0.681818181818182,0.363636363636364,0.636363636363636,5.36363636363636,2.68181818181818,1.59090909090909,1.13636363636364,2,0.636363636363636,0.268292682926829,0,0.00050251256281407,0.000263937358866829,0.000572427799603221,0.000538114770742801,0.000688823833304632,0.0170226607394557,0.0089197224975223,0.0198747617751157,0.0192727272727273,0.0216684723726977,0.714285714285714,0.5,0.318181818181818,0.559322033898305,1.28571428571429,0.726027397260274,0.273972602739726,139.1,6.32272727272727
"DeMar DeRozan","SAS",77,2688,1635,54,408,462,475,86,36,199,177,1313,631,441,366,45,7,0,0,1,0,34.9090909090909,21.2337662337662,6.16883116883117,0.701298701298701,5.2987012987013,6,1.11688311688312,0.467532467532468,2.58441558441558,17.0519480519481,8.19480519480519,5.72727272727273,4.75324675324675,0.584415584415584,0.0909090909090909,0.939024390243902,1,0.00523317223057965,0.00696501363676354,0.00362276223858477,0.00414246842383138,0.00185982434992251,0.178571428571429,0.235966219572777,0.125988546495773,0.14020618556701,0.071334214002642,0.829931972789116,0.480578827113481,0.155555555555556,0.483244478293983,2.38693467336683,0.883116883116883,0.116883116883117,1275.2,16.561038961039
"Marcus Derrickson","GSW",11,67,46,8,5,13,1,0,1,3,9,33,16,5,4,20,10,0,1,0,0,6.09090909090909,4.18181818181818,0.0909090909090909,0.727272727272727,0.454545454545455,1.18181818181818,0,0.0909090909090909,0.272727272727273,3,1.45454545454545,0.454545454545455,0.363636363636364,1.81818181818182,0.909090909090909,0.134146341463415,0,0.000147232980187562,1.46631866037127e-05,0.000101939197189615,5.07655444096982e-05,0.000275529533321853,0.00476683937823834,0.000414421881475342,0.00343279640876683,0.00167224080267559,0.0100376411543287,0.8,0.484848484848485,0.5,0.636363636363636,0.333333333333333,0.384615384615385,0.615384615384615,34.8,3.16363636363636
"Cheick Diallo","NOP",64,896,387,75,257,332,33,29,33,49,113,271,168,67,50,4,1,0,1,0,0,14,6.046875,0.515625,1.171875,4.015625,5.1875,0.453125,0.515625,0.765625,4.234375,2.625,1.046875,0.78125,0.0625,0.015625,0.780487804878049,1,0.00123867746375188,0.00048388515792252,0.00260337026668862,0.00260934898265849,0.00258308937489237,0.0408831607859708,0.0148916967509025,0.0856111397627643,0.0865611316941731,0.0825082508250825,0.746268656716418,0.619926199261993,0.25,0.621771217712177,0.673469387755102,0.774096385542169,0.225903614457831,368.7,5.7609375
"Hamidou Diallo","OKC",51,526,190,38,59,97,17,21,10,23,77,165,75,59,36,24,4,0,0,1,0,10.3137254901961,3.72549019607843,0.333333333333333,0.745098039215686,1.15686274509804,1.90196078431373,0.411764705882353,0.196078431372549,0.450980392156863,3.23529411764706,1.47058823529412,1.15686274509804,0.705882352941177,0.470588235294118,0.0784313725490196,0.621951219512195,0,0.000608136222513843,0.000249274172263116,0.000760623240568664,0.000599033424034439,0.0013087652832788,0.0202407584957921,0.00886802295253,0.0246067985794013,0.0202679491583648,0.0368574199806014,0.610169491525424,0.454545454545455,0.166666666666667,0.466666666666667,0.739130434782609,0.608247422680412,0.391752577319588,127.3,2.49607843137255
"Gorgui Dieng","MIN",76,1031,485,81,230,311,72,48,41,57,134,377,189,106,88,56,19,1,0,0,0,13.5657894736842,6.38157894736842,0.947368421052632,1.06578947368421,3.02631578947368,4.09210526315789,0.631578947368421,0.539473684210526,0.75,4.96052631578947,2.48684210526316,1.39473684210526,1.15789473684211,0.736842105263158,0.25,0.926829268292683,1,0.0015523477258906,0.00105574943546732,0.00243869925584386,0.00233521504284612,0.00278973652488376,0.0525859264881275,0.0356788899900892,0.0846719303022053,0.0836363636363636,0.0877573131094258,0.830188679245283,0.50132625994695,0.339285714285714,0.526525198938992,1.26315789473684,0.739549839228296,0.260450160771704,439.3,5.78026315789474
